OrderID;CusomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
10780;46;2;1997-12-16 15:41:00.0000000;1997-12-30 00:00:00.0000000;1997-12-25 00:00:00.0000000;1;42.13;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10781;89;2;1997-12-17 16:02:00.0000000;1998-01-14 00:00:00.0000000;1997-12-19 00:00:00.0000000;3;73.16;Wartian Herkku;Torikatu 38;Oulu;NULL;90110;Finland
10782;12;9;1997-12-17 16:15:00.0000000;1998-01-14 00:00:00.0000000;1997-12-22 00:00:00.0000000;3;1.10;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;NULL;1010;Argentina
10783;34;4;1997-12-18 13:24:00.0000000;1998-01-15 00:00:00.0000000;1997-12-19 00:00:00.0000000;2;124.98;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10784;50;4;1997-12-18 13:38:00.0000000;1998-01-15 00:00:00.0000000;1997-12-22 00:00:00.0000000;3;70.09;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;NULL;24100;Italy
10785;33;1;1997-12-18 13:50:00.0000000;1998-01-15 00:00:00.0000000;1997-12-24 00:00:00.0000000;3;1.51;GROSELLA-Restaurante;5ª Ave. Los Palos Grandes;Caracas;DF;1081;Venezuela
10786;64;8;1997-12-19 16:44:00.0000000;1998-01-16 00:00:00.0000000;1997-12-23 00:00:00.0000000;1;110.87;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10787;41;2;1997-12-19 16:47:00.0000000;1998-01-02 00:00:00.0000000;1997-12-26 00:00:00.0000000;1;249.93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;NULL;31000;France
10788;65;1;1997-12-22 15:55:00.0000000;1998-01-19 00:00:00.0000000;1998-01-19 00:00:00.0000000;2;42.70;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10789;23;1;1997-12-22 15:58:00.0000000;1998-01-19 00:00:00.0000000;1997-12-31 00:00:00.0000000;2;100.60;Folies gourmandes;184, chaussée de Tournai;Lille;NULL;59000;France
10790;31;6;1997-12-22 16:13:00.0000000;1998-01-19 00:00:00.0000000;1997-12-26 00:00:00.0000000;1;28.23;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10791;25;6;1997-12-23 11:19:00.0000000;1998-01-20 00:00:00.0000000;1998-01-01 00:00:00.0000000;2;16.85;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10792;93;1;1997-12-23 11:20:00.0000000;1998-01-20 00:00:00.0000000;1997-12-31 00:00:00.0000000;3;23.79;Wolski Zajazd;ul. Filtrowa 68;Warszawa;NULL;01-012;Poland
10793;4;3;1997-12-24 16:03:00.0000000;1998-01-21 00:00:00.0000000;1998-01-08 00:00:00.0000000;3;4.52;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10794;63;6;1997-12-24 16:15:00.0000000;1998-01-21 00:00:00.0000000;1998-01-02 00:00:00.0000000;1;21.49;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10795;20;8;1997-12-24 16:21:00.0000000;1998-01-21 00:00:00.0000000;1998-01-20 00:00:00.0000000;2;126.66;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10796;35;3;1997-12-25 14:27:00.0000000;1998-01-22 00:00:00.0000000;1998-01-14 00:00:00.0000000;1;26.52;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10797;17;7;1997-12-25 14:39:00.0000000;1998-01-22 00:00:00.0000000;1998-01-05 00:00:00.0000000;2;33.35;Drachenblut Delikatessen;Walserweg 21;Aachen;NULL;52066;Germany
10798;38;2;1997-12-26 13:51:00.0000000;1998-01-23 00:00:00.0000000;1998-01-05 00:00:00.0000000;1;2.33;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10799;39;9;1997-12-26 14:07:00.0000000;1998-02-06 00:00:00.0000000;1998-01-05 00:00:00.0000000;3;30.76;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
10800;74;1;1997-12-26 14:20:00.0000000;1998-01-23 00:00:00.0000000;1998-01-05 00:00:00.0000000;3;137.44;Seven Seas Imports;90 Wadhurst Rd.;London;NULL;OX15 4NB;UK
10801;8;4;1997-12-29 08:17:00.0000000;1998-01-26 00:00:00.0000000;1997-12-31 00:00:00.0000000;2;97.09;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;NULL;28023;Spain
10802;75;4;1997-12-29 08:36:00.0000000;1998-01-26 00:00:00.0000000;1998-01-02 00:00:00.0000000;2;257.26;Simons bistro;Vinbæltet 34;Kobenhavn;NULL;1734;Denmark
10803;90;4;1997-12-30 09:38:00.0000000;1998-01-27 00:00:00.0000000;1998-01-06 00:00:00.0000000;1;55.23;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10804;74;6;1997-12-30 09:52:00.0000000;1998-01-27 00:00:00.0000000;1998-01-07 00:00:00.0000000;2;27.33;Seven Seas Imports;90 Wadhurst Rd.;London;NULL;OX15 4NB;UK
10805;79;2;1997-12-30 10:00:00.0000000;1998-01-27 00:00:00.0000000;1998-01-09 00:00:00.0000000;3;237.34;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
10806;86;3;1997-12-31 11:49:00.0000000;1998-01-28 00:00:00.0000000;1998-01-05 00:00:00.0000000;2;22.11;Victuailles en stock;2, rue du Commerce;Lyon;NULL;69004;France
10807;27;4;1997-12-31 12:05:00.0000000;1998-01-28 00:00:00.0000000;1998-01-30 00:00:00.0000000;1;1.36;Franchi S.p.A.;Via Monte Bianco 34;Torino;NULL;10100;Italy
10808;57;2;1998-01-01 14:33:00.0000000;1998-01-29 00:00:00.0000000;1998-01-09 00:00:00.0000000;3;45.53;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10809;90;7;1998-01-01 14:44:00.0000000;1998-01-29 00:00:00.0000000;1998-01-07 00:00:00.0000000;1;4.87;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10810;42;2;1998-01-01 15:02:00.0000000;1998-01-29 00:00:00.0000000;1998-01-07 00:00:00.0000000;3;4.33;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;BC;V3F 2K1;Canada
10811;47;8;1998-01-02 08:13:00.0000000;1998-01-30 00:00:00.0000000;1998-01-08 00:00:00.0000000;1;31.22;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10812;68;5;1998-01-02 08:31:00.0000000;1998-01-30 00:00:00.0000000;1998-01-12 00:00:00.0000000;1;59.78;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
10813;69;1;1998-01-05 10:20:00.0000000;1998-02-02 00:00:00.0000000;1998-01-09 00:00:00.0000000;1;47.38;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10814;86;3;1998-01-05 10:23:00.0000000;1998-02-02 00:00:00.0000000;1998-01-14 00:00:00.0000000;3;130.94;Victuailles en stock;2, rue du Commerce;Lyon;NULL;69004;France
10815;73;2;1998-01-05 10:30:00.0000000;1998-02-02 00:00:00.0000000;1998-01-14 00:00:00.0000000;3;14.62;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10816;32;4;1998-01-06 09:45:00.0000000;1998-02-03 00:00:00.0000000;1998-02-04 00:00:00.0000000;2;719.78;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10817;39;3;1998-01-06 10:01:00.0000000;1998-01-20 00:00:00.0000000;1998-01-13 00:00:00.0000000;2;306.07;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
10818;50;7;1998-01-07 16:00:00.0000000;1998-02-04 00:00:00.0000000;1998-01-12 00:00:00.0000000;3;65.48;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;NULL;24100;Italy
10819;12;2;1998-01-07 16:12:00.0000000;1998-02-04 00:00:00.0000000;1998-01-16 00:00:00.0000000;3;19.76;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;NULL;1010;Argentina
10820;67;3;1998-01-07 16:13:00.0000000;1998-02-04 00:00:00.0000000;1998-01-13 00:00:00.0000000;2;37.52;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10821;77;1;1998-01-08 08:59:00.0000000;1998-02-05 00:00:00.0000000;1998-01-15 00:00:00.0000000;1;36.68;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10822;84;6;1998-01-08 09:01:00.0000000;1998-02-05 00:00:00.0000000;1998-01-16 00:00:00.0000000;3;7.00;Trail's Head Gourmet Provisioners;722 DaVinci Blvd.;Kirkland;WA;98034;USA
10823;46;5;1998-01-09 11:26:00.0000000;1998-02-06 00:00:00.0000000;1998-01-13 00:00:00.0000000;2;163.97;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10824;24;8;1998-01-09 11:39:00.0000000;1998-02-06 00:00:00.0000000;1998-01-30 00:00:00.0000000;1;1.23;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10825;17;1;1998-01-09 11:52:00.0000000;1998-02-06 00:00:00.0000000;1998-01-14 00:00:00.0000000;1;79.25;Drachenblut Delikatessen;Walserweg 21;Aachen;NULL;52066;Germany
10826;7;6;1998-01-12 10:39:00.0000000;1998-02-09 00:00:00.0000000;1998-02-06 00:00:00.0000000;1;7.09;Blondel père et fils;24, place Kléber;Strasbourg;NULL;67000;France
10827;9;1;1998-01-12 10:46:00.0000000;1998-01-26 00:00:00.0000000;1998-02-06 00:00:00.0000000;2;63.54;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10828;66;9;1998-01-13 14:07:00.0000000;1998-01-27 00:00:00.0000000;1998-02-04 00:00:00.0000000;1;90.85;Rancho grande;Av. del Libertador 900;Buenos Aires;NULL;1010;Argentina
10829;38;9;1998-01-13 14:20:00.0000000;1998-02-10 00:00:00.0000000;1998-01-23 00:00:00.0000000;1;154.72;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10830;83;4;1998-01-13 14:36:00.0000000;1998-02-24 00:00:00.0000000;1998-01-21 00:00:00.0000000;2;81.83;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
10831;72;3;1998-01-14 09:08:00.0000000;1998-02-11 00:00:00.0000000;1998-01-23 00:00:00.0000000;2;72.19;Santé Gourmet;Erling Skakkes gate 78;Stavern;NULL;4110;Norway
10832;41;2;1998-01-14 09:20:00.0000000;1998-02-11 00:00:00.0000000;1998-01-19 00:00:00.0000000;2;43.26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;NULL;31000;France
10833;58;6;1998-01-15 15:53:00.0000000;1998-02-12 00:00:00.0000000;1998-01-23 00:00:00.0000000;2;71.49;Ottilies Käseladen;Mehrheimerstr. 369;Köln;NULL;50739;Germany
10834;83;1;1998-01-15 16:07:00.0000000;1998-02-12 00:00:00.0000000;1998-01-19 00:00:00.0000000;3;29.78;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
10835;1;1;1998-01-15 16:23:00.0000000;1998-02-12 00:00:00.0000000;1998-01-21 00:00:00.0000000;3;69.53;Alfred's Futterkiste;Obere Str. 57;Berlin;NULL;12209;Germany
10836;20;7;1998-01-16 15:35:00.0000000;1998-02-13 00:00:00.0000000;1998-01-21 00:00:00.0000000;1;411.88;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10837;5;9;1998-01-16 15:41:00.0000000;1998-02-13 00:00:00.0000000;1998-01-23 00:00:00.0000000;3;13.32;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10838;47;3;1998-01-19 12:05:00.0000000;1998-02-16 00:00:00.0000000;1998-01-23 00:00:00.0000000;3;59.28;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10839;83;3;1998-01-19 12:07:00.0000000;1998-02-16 00:00:00.0000000;1998-01-22 00:00:00.0000000;3;35.43;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
10840;47;4;1998-01-19 12:08:00.0000000;1998-03-02 00:00:00.0000000;1998-02-16 00:00:00.0000000;2;2.71;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10841;78;5;1998-01-20 15:11:00.0000000;1998-02-17 00:00:00.0000000;1998-01-29 00:00:00.0000000;2;424.30;Suprêmes délices;Boulevard Tirou, 255;Charleroi;NULL;B-6000;Belgium
10842;82;1;1998-01-20 15:24:00.0000000;1998-02-17 00:00:00.0000000;1998-01-29 00:00:00.0000000;3;54.42;Tortuga Restaurante;Avda. Azteca 123;México D.F.;NULL;05033;Mexico
10843;86;4;1998-01-21 14:07:00.0000000;1998-02-18 00:00:00.0000000;1998-01-26 00:00:00.0000000;2;9.26;Victuailles en stock;2, rue du Commerce;Lyon;NULL;69004;France
10844;61;8;1998-01-21 14:11:00.0000000;1998-02-18 00:00:00.0000000;1998-01-26 00:00:00.0000000;2;25.22;Piccolo und mehr;Geislweg 14;Salzburg;NULL;5020;Austria
10845;65;8;1998-01-21 14:11:00.0000000;1998-02-04 00:00:00.0000000;1998-01-30 00:00:00.0000000;1;212.98;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10846;78;2;1998-01-22 09:34:00.0000000;1998-03-05 00:00:00.0000000;1998-01-23 00:00:00.0000000;3;56.46;Suprêmes délices;Boulevard Tirou, 255;Charleroi;NULL;B-6000;Belgium
10847;73;4;1998-01-22 09:38:00.0000000;1998-02-05 00:00:00.0000000;1998-02-10 00:00:00.0000000;3;487.57;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10848;16;7;1998-01-23 16:20:00.0000000;1998-02-20 00:00:00.0000000;1998-01-29 00:00:00.0000000;2;38.24;Consolidated Holdings;Berkeley Gardens 12  Brewery;London;NULL;WX1 6LT;UK
10849;39;9;1998-01-23 16:35:00.0000000;1998-02-20 00:00:00.0000000;1998-01-30 00:00:00.0000000;2;0.56;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
10850;86;1;1998-01-23 16:48:00.0000000;1998-03-06 00:00:00.0000000;1998-01-30 00:00:00.0000000;1;49.19;Victuailles en stock;2, rue du Commerce;Lyon;NULL;69004;France
10851;69;5;1998-01-26 08:10:00.0000000;1998-02-23 00:00:00.0000000;1998-02-02 00:00:00.0000000;1;160.55;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10852;67;8;1998-01-26 08:15:00.0000000;1998-02-09 00:00:00.0000000;1998-01-30 00:00:00.0000000;1;174.05;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10853;6;9;1998-01-27 13:54:00.0000000;1998-02-24 00:00:00.0000000;1998-02-03 00:00:00.0000000;2;53.83;Blauer See Delikatessen;Forsterstr. 57;Mannheim;NULL;68306;Germany
10854;20;3;1998-01-27 14:00:00.0000000;1998-02-24 00:00:00.0000000;1998-02-05 00:00:00.0000000;2;100.22;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10855;57;3;1998-01-27 14:09:00.0000000;1998-02-24 00:00:00.0000000;1998-02-04 00:00:00.0000000;1;170.97;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10856;3;3;1998-01-28 13:39:00.0000000;1998-02-25 00:00:00.0000000;1998-02-10 00:00:00.0000000;2;58.43;Antonio Moreno Taquería;Mataderos  2312;México D.F.;NULL;05023;Mexico
10857;5;8;1998-01-28 13:58:00.0000000;1998-02-25 00:00:00.0000000;1998-02-06 00:00:00.0000000;2;188.85;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10858;40;2;1998-01-29 16:38:00.0000000;1998-02-26 00:00:00.0000000;1998-02-03 00:00:00.0000000;1;52.51;La corne d'abondance;67, avenue de l'Europe;Versailles;NULL;78000;France
10859;25;1;1998-01-29 16:48:00.0000000;1998-02-26 00:00:00.0000000;1998-02-02 00:00:00.0000000;2;76.10;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10860;26;3;1998-01-29 17:03:00.0000000;1998-02-26 00:00:00.0000000;1998-02-04 00:00:00.0000000;3;19.26;France restauration;54, rue Royale;Nantes;NULL;44000;France
10861;91;4;1998-01-30 15:57:00.0000000;1998-02-27 00:00:00.0000000;1998-02-17 00:00:00.0000000;2;14.93;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10862;44;8;1998-01-30 15:58:00.0000000;1998-03-13 00:00:00.0000000;1998-02-02 00:00:00.0000000;2;53.23;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10863;35;4;1998-02-02 14:25:00.0000000;1998-03-02 00:00:00.0000000;1998-02-17 00:00:00.0000000;2;30.26;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10864;4;4;1998-02-02 14:37:00.0000000;1998-03-02 00:00:00.0000000;1998-02-09 00:00:00.0000000;2;3.04;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10865;65;2;1998-02-02 14:50:00.0000000;1998-02-16 00:00:00.0000000;1998-02-12 00:00:00.0000000;1;348.14;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10866;5;5;1998-02-03 09:31:00.0000000;1998-03-03 00:00:00.0000000;1998-02-12 00:00:00.0000000;1;109.11;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10867;48;6;1998-02-03 09:32:00.0000000;1998-03-17 00:00:00.0000000;1998-02-11 00:00:00.0000000;1;1.93;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10868;64;7;1998-02-04 16:45:00.0000000;1998-03-04 00:00:00.0000000;1998-02-23 00:00:00.0000000;2;191.27;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10869;74;5;1998-02-04 17:01:00.0000000;1998-03-04 00:00:00.0000000;1998-02-09 00:00:00.0000000;1;143.28;Seven Seas Imports;90 Wadhurst Rd.;London;NULL;OX15 4NB;UK
10870;93;5;1998-02-04 17:06:00.0000000;1998-03-04 00:00:00.0000000;1998-02-13 00:00:00.0000000;3;12.04;Wolski Zajazd;ul. Filtrowa 68;Warszawa;NULL;01-012;Poland
10871;9;9;1998-02-05 08:30:00.0000000;1998-03-05 00:00:00.0000000;1998-02-10 00:00:00.0000000;2;112.27;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10872;30;5;1998-02-05 08:47:00.0000000;1998-03-05 00:00:00.0000000;1998-02-09 00:00:00.0000000;2;175.32;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
10873;92;4;1998-02-06 11:24:00.0000000;1998-03-06 00:00:00.0000000;1998-02-09 00:00:00.0000000;1;0.82;Wilman Kala;Keskuskatu 45;Helsinki;NULL;21240;Finland
10874;30;5;1998-02-06 11:31:00.0000000;1998-03-06 00:00:00.0000000;1998-02-11 00:00:00.0000000;2;19.58;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
10875;5;4;1998-02-06 11:34:00.0000000;1998-03-06 00:00:00.0000000;1998-03-03 00:00:00.0000000;2;32.37;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10876;9;7;1998-02-09 15:35:00.0000000;1998-03-09 00:00:00.0000000;1998-02-12 00:00:00.0000000;3;60.42;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10877;69;1;1998-02-09 15:43:00.0000000;1998-03-09 00:00:00.0000000;1998-02-19 00:00:00.0000000;1;38.06;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10878;65;4;1998-02-10 13:06:00.0000000;1998-03-10 00:00:00.0000000;1998-02-12 00:00:00.0000000;1;46.69;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10879;92;3;1998-02-10 13:10:00.0000000;1998-03-10 00:00:00.0000000;1998-02-12 00:00:00.0000000;3;8.50;Wilman Kala;Keskuskatu 45;Helsinki;NULL;21240;Finland
10880;24;7;1998-02-10 13:22:00.0000000;1998-03-24 00:00:00.0000000;1998-02-18 00:00:00.0000000;1;88.01;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10881;12;4;1998-02-11 08:09:00.0000000;1998-03-11 00:00:00.0000000;1998-02-18 00:00:00.0000000;1;2.84;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;NULL;1010;Argentina
10882;73;4;1998-02-11 08:27:00.0000000;1998-03-11 00:00:00.0000000;1998-02-20 00:00:00.0000000;3;23.10;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10883;48;8;1998-02-12 10:38:00.0000000;1998-03-12 00:00:00.0000000;1998-02-20 00:00:00.0000000;3;0.53;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10884;45;4;1998-02-12 10:44:00.0000000;1998-03-12 00:00:00.0000000;1998-02-13 00:00:00.0000000;2;90.97;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
10885;78;6;1998-02-12 10:50:00.0000000;1998-03-12 00:00:00.0000000;1998-02-18 00:00:00.0000000;3;5.64;Suprêmes délices;Boulevard Tirou, 255;Charleroi;NULL;B-6000;Belgium
10886;34;1;1998-02-13 14:31:00.0000000;1998-03-13 00:00:00.0000000;1998-03-02 00:00:00.0000000;1;4.99;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10887;29;8;1998-02-13 14:46:00.0000000;1998-03-13 00:00:00.0000000;1998-02-16 00:00:00.0000000;3;1.25;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;NULL;8022;Spain
10888;30;1;1998-02-16 14:50:00.0000000;1998-03-16 00:00:00.0000000;1998-02-23 00:00:00.0000000;2;51.87;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
10889;67;9;1998-02-16 15:08:00.0000000;1998-03-16 00:00:00.0000000;1998-02-23 00:00:00.0000000;3;280.61;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10890;18;7;1998-02-16 15:12:00.0000000;1998-03-16 00:00:00.0000000;1998-02-18 00:00:00.0000000;1;32.76;Du monde entier;67, rue des Cinquante Otages;Nantes;NULL;44000;France
10891;44;7;1998-02-17 13:16:00.0000000;1998-03-17 00:00:00.0000000;1998-02-19 00:00:00.0000000;2;20.37;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10892;51;4;1998-02-17 13:35:00.0000000;1998-03-17 00:00:00.0000000;1998-02-19 00:00:00.0000000;2;120.27;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;NULL;B-1180;Belgium
10893;39;9;1998-02-18 15:54:00.0000000;1998-03-18 00:00:00.0000000;1998-02-20 00:00:00.0000000;2;77.78;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
10894;73;1;1998-02-18 15:59:00.0000000;1998-03-18 00:00:00.0000000;1998-02-20 00:00:00.0000000;1;116.13;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10895;20;3;1998-02-18 16:15:00.0000000;1998-03-18 00:00:00.0000000;1998-02-23 00:00:00.0000000;1;162.75;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10896;51;7;1998-02-19 08:35:00.0000000;1998-03-19 00:00:00.0000000;1998-02-27 00:00:00.0000000;3;32.45;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;NULL;B-1180;Belgium
10897;37;3;1998-02-19 08:54:00.0000000;1998-03-19 00:00:00.0000000;1998-02-25 00:00:00.0000000;2;603.54;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10898;56;4;1998-02-20 14:59:00.0000000;1998-03-20 00:00:00.0000000;1998-03-06 00:00:00.0000000;2;1.27;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;NULL;1010;Argentina
10899;46;5;1998-02-20 15:06:00.0000000;1998-03-20 00:00:00.0000000;1998-02-26 00:00:00.0000000;3;1.21;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10900;90;1;1998-02-20 15:13:00.0000000;1998-03-20 00:00:00.0000000;1998-03-04 00:00:00.0000000;2;1.66;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10901;35;4;1998-02-23 09:26:00.0000000;1998-03-23 00:00:00.0000000;1998-02-26 00:00:00.0000000;1;62.09;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10902;24;1;1998-02-23 09:39:00.0000000;1998-03-23 00:00:00.0000000;1998-03-03 00:00:00.0000000;1;44.15;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10903;34;3;1998-02-24 15:30:00.0000000;1998-03-24 00:00:00.0000000;1998-03-04 00:00:00.0000000;3;36.71;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10904;91;3;1998-02-24 15:43:00.0000000;1998-03-24 00:00:00.0000000;1998-02-27 00:00:00.0000000;3;162.95;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10905;90;9;1998-02-24 16:00:00.0000000;1998-03-24 00:00:00.0000000;1998-03-06 00:00:00.0000000;2;13.72;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10906;93;4;1998-02-25 15:24:00.0000000;1998-03-11 00:00:00.0000000;1998-03-03 00:00:00.0000000;3;26.29;Wolski Zajazd;ul. Filtrowa 68;Warszawa;NULL;01-012;Poland
10907;76;6;1998-02-25 15:30:00.0000000;1998-03-25 00:00:00.0000000;1998-02-27 00:00:00.0000000;3;9.19;Spécialités du monde;25, rue Lauriston;Paris;NULL;75016;France
10908;68;4;1998-02-26 10:45:00.0000000;1998-03-26 00:00:00.0000000;1998-03-06 00:00:00.0000000;2;32.96;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
10909;72;1;1998-02-26 10:50:00.0000000;1998-03-26 00:00:00.0000000;1998-03-10 00:00:00.0000000;2;53.05;Santé Gourmet;Erling Skakkes gate 78;Stavern;NULL;4110;Norway
10910;92;1;1998-02-26 11:09:00.0000000;1998-03-26 00:00:00.0000000;1998-03-04 00:00:00.0000000;3;38.11;Wilman Kala;Keskuskatu 45;Helsinki;NULL;21240;Finland
10911;30;3;1998-02-26 11:09:00.0000000;1998-03-26 00:00:00.0000000;1998-03-05 00:00:00.0000000;1;38.19;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
10912;37;2;1998-02-26 11:12:00.0000000;1998-03-26 00:00:00.0000000;1998-03-18 00:00:00.0000000;2;580.91;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
